yyyy	mm	dd	sf(m3/s)	sed(t/ha)	orgn(kg/ha)	orgp(kg/ha)	no3n(kg/ha)	nh4n(kg/ha)	no2n(kg/ha)	minp(kg/ha)	solpst(mg/ha)	sorpst(mg/ha)	tp(kg/ha)	tn(kg/ha)	tpst(ppb)
2011	1	1	3.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	2	3.77	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	3	2.24	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	4	1.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	5	0.99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	6	0.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	7	0.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	8	0.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	9	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	10	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	11	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	12	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	13	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	14	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	15	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	16	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	17	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	18	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	19	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	20	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	21	0.24	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	22	0.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	23	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	24	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	25	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	26	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	27	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	28	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	29	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	30	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	1	31	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	1	0.17	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	2	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	3	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	4	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	5	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	6	0.22	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	7	0.24	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	8	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	9	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	10	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	11	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	12	0.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	13	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	14	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	15	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	16	0.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	17	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	18	1.98	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	19	4.59	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	20	2.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	21	1.61	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	22	1.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	23	0.59	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	24	0.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	25	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	26	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	27	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	2	28	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	1	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	2	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	3	0.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	4	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	5	0.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	6	6.80	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	7	3.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	8	2.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	9	1.93	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	10	1.64	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	11	4.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	12	6.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	13	4.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	14	3.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	15	2.75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	16	3.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	17	5.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	18	12.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	19	7.70	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	20	2.89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	21	2.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	22	2.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	23	1.84	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	24	1.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	25	1.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	26	0.91	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	27	0.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	28	0.70	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	29	0.66	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	30	0.78	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	3	31	1.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	1	1.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	2	1.87	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	3	1.99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	4	2.44	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	5	7.87	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	6	5.89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	7	2.26	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	8	1.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	9	1.87	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	10	2.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	11	10.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	12	5.27	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	13	3.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	14	3.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	15	2.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	16	1.67	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	17	2.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	18	1.92	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	19	1.51	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	20	5.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	21	2.64	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	22	1.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	23	1.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	24	1.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	25	1.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	26	4.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	27	16.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	28	13.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	29	6.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	4	30	2.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	1	1.89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	2	1.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	3	3.74	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	4	14.95	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	5	9.49	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	6	5.69	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	7	2.97	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	8	2.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	9	1.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	10	1.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	11	1.06	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	12	0.95	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	13	0.86	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	14	0.94	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	15	7.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	16	10.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	17	7.87	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	18	3.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	19	2.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	20	4.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	21	8.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	22	2.69	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	23	1.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	24	1.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	25	0.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	26	0.71	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	27	9.77	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	28	13.88	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	29	7.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	30	2.89	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	5	31	1.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	1	0.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	2	0.56	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	3	0.50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	4	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	5	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	6	0.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	7	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	8	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	9	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	10	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	11	0.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	12	0.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	13	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	14	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	15	0.42	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	16	0.38	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	17	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	18	1.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	19	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	20	0.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	21	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	22	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	23	0.18	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	24	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	25	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	26	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	27	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	28	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	29	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	6	30	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	1	0.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	2	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	3	0.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	4	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	5	0.07	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	6	0.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	7	0.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	8	0.13	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	9	0.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	10	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	11	0.04	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	12	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	13	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	14	0.05	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	15	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	16	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	17	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	18	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	19	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	20	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	21	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	22	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	23	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	24	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	25	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	26	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	27	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	28	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	29	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	30	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	7	31	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	1	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	2	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	3	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	4	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	5	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	6	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	7	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	8	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	9	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	10	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	11	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	12	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	13	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	14	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	15	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	16	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	17	0.03	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	18	0.02	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	19	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	20	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	21	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	22	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	23	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	24	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	25	0.00	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	26	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	27	0.01	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	28	1.60	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	29	4.19	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	30	0.69	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	8	31	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	1	0.20	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	2	0.15	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	3	0.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	4	0.10	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	5	2.37	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	6	3.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	7	1.32	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	8	1.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	9	0.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	10	0.46	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	11	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	12	0.25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	13	0.21	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	14	0.95	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	15	1.28	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	16	1.09	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	17	0.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	18	0.39	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	19	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	20	0.52	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	21	0.57	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	22	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	23	0.54	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	24	1.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	25	0.74	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	26	0.48	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	27	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	28	0.31	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	29	0.65	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	9	30	3.34	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	1	1.30	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	2	4.08	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	3	4.11	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	4	2.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	5	1.29	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	6	0.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	7	0.62	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	8	0.53	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	9	0.45	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	10	0.40	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	11	0.36	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	12	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	13	0.33	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	14	1.23	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	15	6.68	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	16	2.16	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	17	1.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	18	1.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	19	0.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	20	0.82	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
2011	10	21	2.81	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
